Hours_Studied,Attendance,Sleep_Hours,Previous_Scores
20.5,63.0,7.8,96.3
11.6,63.0,7.9,86.2
24.2,63.0,7.4,70.1
24.3,63.0,7.9,95.3
30.3,63.0,7.4,57.8
20.5,63.0,7.3,92.0
19.3,63.0,7.6,80.8
9.8,63.0,5.3,65.9
27.6,63.0,10.0,63.7
25.7,63.0,4.5,77.1
16.9,62.9,6.8,95.4
21.0,62.9,4.0,59.3
15.5,62.9,7.8,82.3
22.6,62.9,10.0,79.6
22.2,62.9,8.8,92.6
17.3,62.9,6.8,79.6
27.3,62.9,5.6,91.6
12.1,62.9,6.8,94.9
17.0,62.9,7.4,69.0
22.3,62.9,6.2,53.5
24.5,62.9,8.6,57.7
21.0,62.9,8.0,54.5
18.0,62.9,4.5,59.6
33.1,62.9,6.7,64.7
20.5,62.9,6.9,82.0
25.3,62.9,8.6,96.1
20.9,62.9,7.4,59.2
12.3,62.9,6.8,89.5
21.6,62.9,5.9,72.8
24.8,62.9,8.3,93.0
29.5,62.8,8.0,55.8
15.5,62.8,9.2,71.6
22.7,62.8,8.6,77.0
23.5,62.8,4.0,58.2
21.3,62.8,6.1,70.3
11.1,62.8,6.0,62.6
27.8,62.8,4.9,85.7
26.8,62.8,8.6,72.3
24.8,62.8,7.1,91.5
22.5,62.8,6.7,96.2
16.7,62.8,6.5,75.7
24.8,62.8,4.8,50.2
23.1,62.8,6.1,83.2
29.8,62.8,7.0,77.0
28.9,62.8,8.3,96.1
19.0,62.7,6.5,52.8
22.4,62.7,8.3,97.7
13.8,62.7,10.0,71.4
14.5,62.7,8.8,68.8
14.2,62.7,5.7,89.7
12.9,62.7,8.4,53.7
25.4,62.7,7.7,55.1
28.3,62.7,9.1,63.5
25.0,62.7,4.7,61.8
21.7,62.7,7.9,64.2
27.4,62.7,5.1,99.7
21.1,62.7,6.6,50.5
22.4,62.7,8.4,92.7
17.0,62.6,5.9,68.2
26.9,62.6,7.5,71.4
16.9,62.6,6.9,75.1
19.8,62.6,7.4,61.3
11.8,62.6,6.6,86.2
34.3,62.6,7.2,51.2
38.2,62.6,6.9,76.8
10.3,62.6,9.6,99.2
22.4,62.6,5.3,52.4
18.0,62.6,5.9,83.9
27.8,62.6,6.1,50.8
14.1,62.6,7.3,64.4
17.0,62.6,7.1,54.1
21.8,62.6,5.3,55.4
23.8,62.6,8.2,61.2
18.5,62.6,9.8,78.1
20.9,62.6,6.3,73.4
13.2,62.6,4.0,84.9
27.2,62.6,7.8,75.2
25.0,62.6,5.5,56.4
19.1,62.5,8.0,86.7
26.0,62.5,6.9,82.2
32.8,62.5,9.3,82.9
21.7,62.5,7.9,76.4
19.0,62.5,7.4,73.9
26.6,62.5,6.6,63.4
21.3,62.5,7.5,53.5
11.4,62.5,7.9,98.6
22.0,62.5,5.9,68.5
17.9,62.5,7.8,58.6
22.8,62.4,7.0,85.5
22.3,62.4,8.2,83.2
30.6,62.4,7.5,89.9
21.7,62.4,8.5,74.2
20.9,62.4,6.9,58.8
22.1,62.4,5.1,96.4
20.4,62.4,7.1,90.3
33.3,62.4,6.7,78.6
16.0,62.4,5.0,63.2
19.1,62.4,4.9,69.4
20.0,62.3,7.0,87.8
20.2,62.3,5.7,80.8
18.1,62.3,7.1,90.8
4.7,62.3,9.4,98.9
20.1,62.3,8.2,73.7
12.0,62.3,4.8,65.2
27.7,62.3,7.7,88.3
22.2,62.3,7.0,57.1
16.9,62.3,7.4,97.9
19.0,62.2,6.8,63.2
26.2,62.2,7.7,89.8
27.7,62.2,5.2,78.5
18.8,62.2,6.9,78.3
19.5,62.2,5.7,83.1
19.2,62.2,7.9,52.3
29.8,62.2,7.0,62.1
16.7,62.2,7.2,58.4
19.3,62.2,8.6,76.9
19.9,62.2,10.0,61.5
14.4,62.2,6.6,56.9
20.2,62.2,8.1,66.2
17.6,62.2,8.8,61.8
12.1,62.2,6.4,63.8
24.9,62.2,5.5,99.0
22.0,62.2,6.5,75.9
13.9,62.2,7.9,63.7
15.5,62.1,9.3,68.2
23.3,62.1,8.1,82.7
22.8,62.1,5.8,97.7
5.5,62.1,10.0,89.7
26.3,62.1,9.2,87.5
20.7,62.1,8.1,78.5
23.6,62.1,7.5,57.2
23.5,62.1,8.3,50.1
11.1,62.1,6.7,83.6
9.8,62.1,7.7,93.4
21.7,62.1,7.7,52.6
25.2,62.1,6.2,66.3
14.3,62.1,6.9,94.4
21.9,62.1,6.5,60.5
24.1,62.1,6.1,54.3
10.9,62.1,10.0,99.6
27.8,62.1,8.2,75.4
14.7,62.1,6.3,88.5
12.7,62.1,4.8,58.8
20.5,62.1,6.4,66.1
14.7,62.0,6.0,70.9
28.7,62.0,9.1,86.0
19.6,62.0,6.1,65.0
19.9,62.0,8.9,60.9
14.1,62.0,7.1,59.9
32.0,62.0,7.3,85.2
21.0,62.0,6.2,57.5
25.1,62.0,6.5,78.6
26.7,62.0,4.8,52.6
9.1,62.0,8.9,78.6
23.8,62.0,7.5,91.1
22.6,62.0,6.9,99.1
21.5,62.0,5.0,80.7
7.4,62.0,7.4,84.4
23.8,62.0,8.6,65.3
31.6,62.0,6.8,79.2
23.4,62.0,4.0,95.8
17.6,61.9,5.9,93.8
23.9,61.9,7.3,83.1
15.5,61.9,8.1,77.8
34.4,61.9,10.0,69.3
19.6,61.9,8.6,71.1
16.0,61.9,8.5,53.9
26.2,61.9,7.7,72.4
15.7,61.9,5.8,96.2
24.6,61.9,10.0,96.3
21.2,61.9,8.7,88.2
13.3,61.8,8.2,67.7
13.3,61.8,5.5,65.6
25.9,61.8,5.9,70.4
28.0,61.8,6.2,93.6
22.0,61.8,7.5,98.5
16.1,61.8,8.7,61.6
16.5,61.8,7.6,88.7
12.1,61.8,8.1,96.9
18.1,61.8,5.6,55.2
24.5,61.8,8.1,57.1
24.9,61.8,8.2,83.6
25.6,61.8,7.3,59.7
9.2,61.8,8.4,71.7
31.3,61.8,7.3,87.4
28.9,61.7,8.7,79.1
21.7,61.7,7.2,57.0
15.5,61.7,7.2,79.6
30.1,61.7,7.1,79.9
24.5,61.7,4.0,99.3
21.8,61.7,7.9,82.2
14.0,61.7,8.9,80.5
24.2,61.7,7.3,96.8
24.3,61.7,7.5,85.9
24.8,61.7,6.1,91.1
3.1,61.7,6.7,93.6
23.1,61.7,5.6,85.7
22.3,61.7,6.4,82.6
17.6,61.7,5.7,67.5
29.4,61.7,7.7,55.2
17.6,61.7,8.6,67.9
7.7,61.7,7.1,61.2
20.2,61.7,7.6,51.4
23.3,61.7,7.5,87.3
11.4,61.7,5.3,73.7
27.6,61.6,8.6,66.1
7.2,61.6,8.7,64.8
23.2,61.6,6.7,55.5
18.6,61.6,5.2,53.3
33.6,61.6,6.0,58.0
20.3,61.6,6.7,64.8
14.2,61.6,8.4,64.3
9.8,61.6,6.2,72.4
26.2,61.6,7.0,77.5
23.6,61.6,4.3,68.0
14.9,61.6,7.7,84.8
14.2,61.6,7.5,61.9
17.0,61.6,6.7,89.8
25.3,61.6,6.4,83.4
10.3,61.6,6.0,80.7
13.9,61.6,6.9,74.4
13.6,61.6,7.8,82.8
18.6,61.6,7.8,60.0
32.6,61.6,8.1,56.1
27.7,61.6,6.2,88.1
11.1,61.5,6.8,84.1
20.1,61.5,10.0,95.7
21.4,61.5,9.7,96.0
22.4,61.5,7.1,82.8
17.2,61.5,5.7,97.1
20.5,61.5,6.7,98.3
28.0,61.5,8.5,80.0
19.1,61.5,6.8,54.1
16.9,61.5,7.0,67.2
19.4,61.5,7.4,85.6
15.1,61.5,9.2,79.2
18.3,61.5,9.7,76.9
24.3,61.5,8.6,69.7
10.5,61.5,7.0,85.6
16.8,61.5,8.1,55.5
24.5,61.5,7.5,72.6
21.0,61.4,7.4,99.6
28.4,61.4,5.8,81.5
27.5,61.4,6.6,54.6
25.6,61.4,6.3,95.6
18.1,61.4,7.9,83.9
23.5,61.4,5.8,88.3
11.6,61.4,8.0,58.3
26.0,61.4,6.2,51.4
30.1,61.4,6.8,71.2
18.9,61.4,8.0,99.7
14.9,61.4,5.7,61.7
22.6,61.4,8.7,93.7
18.3,61.4,5.9,68.9
18.4,61.4,6.9,83.9
24.1,61.4,6.2,88.6
34.6,61.4,6.8,62.2
11.0,61.3,7.1,66.5
20.6,61.3,8.6,75.9
22.3,61.3,8.1,66.0
19.3,61.3,8.4,67.6
34.0,61.3,8.1,82.7
30.5,61.3,7.3,83.9
12.1,61.3,8.4,93.2
20.1,61.3,9.0,90.2
4.3,61.3,8.5,71.8
4.3,61.3,6.2,68.4
31.4,61.3,7.7,71.1
9.7,61.3,9.2,62.5
16.7,61.3,4.3,61.5
16.1,61.3,6.9,78.8
21.3,61.3,7.9,66.1
26.2,61.3,7.1,90.9
20.2,61.3,9.7,95.4
22.8,61.3,6.3,79.8
14.4,61.3,10.0,79.5
26.1,61.2,5.2,58.2
16.4,61.2,6.9,69.2
22.5,61.2,8.7,87.4
16.3,61.2,6.9,79.7
25.9,61.2,7.9,75.0
17.6,61.2,8.5,63.9
14.1,61.2,6.9,99.3
31.6,61.2,4.6,98.6
17.8,61.2,7.4,56.4
20.9,61.2,8.7,65.6
15.3,61.2,9.6,82.1
11.7,61.2,6.7,83.8
12.7,61.2,6.9,83.3
21.6,61.2,8.7,91.7
19.5,61.1,8.4,63.2
18.1,61.1,6.3,76.2
19.2,61.1,9.1,87.7
21.1,61.1,7.5,69.4
19.9,61.1,8.4,79.5
22.3,61.1,8.6,75.5
15.4,61.1,5.5,88.1
18.7,61.1,6.5,98.8
34.4,61.1,7.5,72.3
19.7,61.0,8.8,64.7
19.9,61.0,6.9,58.9
15.5,61.0,7.5,65.2
24.5,61.0,7.8,75.3
28.4,61.0,5.7,67.6
19.7,61.0,8.3,68.7
18.9,61.0,7.3,73.0
35.5,61.0,6.1,65.3
26.6,61.0,7.2,88.9
22.2,61.0,6.1,81.4
19.4,61.0,9.4,96.2
22.9,61.0,9.2,86.3
17.9,61.0,6.8,74.0
15.0,61.0,5.9,58.3
28.2,61.0,6.0,52.9
26.2,60.9,8.6,67.7
16.1,60.9,7.5,79.2
29.8,60.9,8.7,77.5
12.5,60.9,5.5,89.7
13.6,60.9,6.8,79.9
24.0,60.9,7.7,60.6
17.9,60.9,7.9,58.1
26.8,60.9,5.7,93.9
19.1,60.9,8.2,77.3
17.8,60.9,5.7,69.7
11.2,60.9,6.7,70.4
24.3,60.9,7.5,54.2
18.9,60.9,6.0,69.5
17.3,60.9,7.2,58.0
13.4,60.9,8.6,83.6
15.7,60.9,7.5,84.7
29.3,60.9,8.2,91.0
24.6,60.9,6.9,80.3
16.5,60.8,6.4,53.7
16.6,60.8,6.8,89.6
13.0,60.8,6.7,60.0
26.2,60.8,7.1,58.7
15.6,60.8,5.7,89.3
23.4,60.8,9.7,86.9
19.2,60.8,5.5,74.2
29.0,60.8,8.7,82.9
33.0,60.8,7.6,70.2
33.7,60.8,8.6,59.5
17.3,60.8,7.9,77.7
16.6,60.8,7.1,68.0
23.8,60.8,8.1,90.3
7.9,60.8,4.6,64.0
20.6,60.8,7.5,94.2
22.2,60.8,7.0,77.7
20.1,60.8,6.3,54.2
20.7,60.8,5.8,84.4
33.4,60.8,9.4,71.9
19.9,60.8,7.0,87.7
22.1,60.8,6.3,99.8
27.2,60.7,8.0,91.1
22.2,60.7,5.7,70.5
21.0,60.7,5.7,84.6
28.3,60.7,6.1,89.5
28.6,60.7,7.8,56.3
15.9,60.7,6.1,74.6
20.3,60.7,7.3,74.7
15.8,60.7,6.7,54.8
16.8,60.7,9.3,66.5
13.3,60.7,5.7,92.2
26.1,60.7,7.0,64.3
32.4,60.7,6.5,63.5
16.2,60.7,8.8,72.2
12.0,60.7,8.0,75.7
25.7,60.7,6.9,66.3
24.1,60.7,8.6,52.5
22.7,60.7,5.4,62.6
8.4,60.7,5.1,83.6
27.6,60.7,7.3,90.9
17.4,60.6,7.9,52.3
16.6,60.6,7.7,96.0
20.0,60.6,9.5,63.4
19.8,60.6,6.4,70.4
23.0,60.6,9.3,78.7
8.6,60.6,5.3,63.5
27.0,60.6,8.2,85.6
27.6,60.6,5.8,54.3
10.8,60.6,9.0,93.7
14.8,60.6,5.6,77.6
14.5,60.6,8.3,94.5
17.7,60.6,7.6,62.5
22.9,60.6,6.9,84.7
32.8,60.6,6.4,85.3
21.9,60.6,7.5,72.8
16.2,60.6,6.1,77.8
24.2,60.5,7.6,85.3
14.2,60.5,6.7,89.7
13.0,60.5,8.9,89.8
17.6,60.5,6.6,54.2
15.2,60.5,10.0,78.6
14.6,60.5,6.8,66.9
27.8,60.5,6.7,51.8
16.6,60.5,6.5,60.8
26.7,60.5,6.2,86.0
30.4,60.5,6.2,62.5
21.8,60.5,5.5,80.7
21.5,60.5,10.0,67.3
10.5,60.5,7.4,72.9
20.2,60.5,7.5,95.9
5.4,60.5,7.8,55.9
17.4,60.5,8.1,98.5
22.8,60.5,6.0,96.2
19.2,60.5,5.0,76.5
19.5,60.5,6.5,85.5
9.7,60.5,6.8,90.2
7.2,60.4,7.7,56.1
24.7,60.4,7.1,95.3
20.8,60.4,7.7,62.3
25.0,60.4,7.7,57.9
19.3,60.4,8.1,73.8
27.6,60.4,7.3,58.8
14.5,60.4,7.1,77.4
23.0,60.4,9.3,62.7
23.5,60.4,8.1,64.3
15.1,60.4,8.7,71.3
25.9,60.4,6.3,67.1
15.4,60.4,6.0,67.9
20.1,60.4,4.2,91.6
9.1,60.4,6.6,84.1
29.2,60.4,5.7,96.6
13.5,60.4,7.2,65.3
24.5,60.4,6.1,77.3
13.4,60.4,7.2,69.0
23.9,60.4,6.6,62.5
16.6,60.4,6.6,59.1
13.2,60.3,7.1,55.6
26.7,60.3,6.0,52.9
14.7,60.3,7.4,58.9
17.8,60.3,5.2,76.7
21.8,60.3,7.0,82.2
19.7,60.3,7.7,99.6
13.4,60.3,8.1,99.3
16.3,60.3,7.8,58.5
22.9,60.3,9.1,57.3
33.5,60.3,6.1,92.1
13.8,60.3,9.0,70.4
18.5,60.3,6.4,76.2
8.5,60.3,4.9,54.5
15.9,60.2,6.3,71.2
3.1,60.2,9.3,60.3
21.7,60.2,6.9,54.5
25.7,60.2,6.7,65.4
21.0,60.2,7.0,54.3
16.8,60.2,7.1,76.3
25.0,60.2,7.2,92.9
23.9,60.2,7.2,97.1
14.0,60.2,7.7,82.8
21.6,60.2,6.7,66.2
19.3,60.2,6.8,88.9
10.5,60.2,7.6,74.9
15.8,60.2,7.1,57.2
28.2,60.2,10.0,99.6
11.7,60.2,6.6,61.3
20.6,60.2,6.1,95.4
21.7,60.2,7.5,92.8
24.4,60.2,6.1,98.7
21.0,60.2,8.3,56.5
24.6,60.2,8.2,60.6
20.4,60.1,7.4,99.7
24.6,60.1,6.6,87.5
3.0,60.1,8.9,51.6
24.1,60.1,9.1,74.8
18.3,60.1,8.4,93.0
24.5,60.1,8.2,73.2
19.2,60.1,5.8,66.5
14.4,60.1,7.1,64.7
17.8,60.1,8.5,62.5
21.1,60.1,6.5,54.3
15.1,60.1,6.8,89.4
22.1,60.1,6.8,83.5
16.9,60.1,7.6,86.4
14.1,60.1,8.4,90.1
4.8,60.1,6.9,80.0
13.1,60.1,8.2,78.5
29.4,60.0,4.0,56.9
24.3,60.0,7.7,95.0
22.5,60.0,9.4,71.8
20.3,60.0,6.9,50.9
28.4,60.0,7.1,88.5
17.3,60.0,6.4,68.1
24.6,60.0,8.6,77.8
